experiment	timestamp	score	best_score	kept	mutations	elapsed_sec	params
112	2026-03-29T11:53:06.199941	79.8201	80.1002	False	max_verse_freq: 225 -> 200; min_tfidf_score: 0.0154 -> 0.0183	3.2	{"min_df": 2, "max_df": 275, "min_tfidf_score": 0.0183, "max_features": 65000, "max_edges_per_verse": 26, "max_verse_freq": 200, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
113	2026-03-29T11:53:09.497687	80.1615	80.1615	True	max_verse_freq: 225 -> 200; max_edges_per_verse: 26 -> 28	3.3	{"min_df": 2, "max_df": 275, "min_tfidf_score": 0.0154, "max_features": 65000, "max_edges_per_verse": 28, "max_verse_freq": 200, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
114	2026-03-29T11:53:13.087108	79.7343	80.1615	False	min_token_length: 2 -> 2; max_verse_freq: 200 -> 275	3.6	{"min_df": 2, "max_df": 275, "min_tfidf_score": 0.0154, "max_features": 65000, "max_edges_per_verse": 28, "max_verse_freq": 275, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
115	2026-03-29T11:53:16.254202	79.3860	80.1615	False	edge_weight_method: geometric_mean -> harmonic_mean	3.2	{"min_df": 2, "max_df": 275, "min_tfidf_score": 0.0154, "max_features": 65000, "max_edges_per_verse": 28, "max_verse_freq": 200, "edge_weight_method": "harmonic_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
116	2026-03-29T11:53:19.610277	80.0796	80.1615	False	max_edges_per_verse: 28 -> 30; max_verse_freq: 200 -> 225	3.4	{"min_df": 2, "max_df": 275, "min_tfidf_score": 0.0154, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 225, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
117	2026-03-29T11:53:22.901281	79.6384	80.1615	False	edge_weight_method: geometric_mean -> min	3.3	{"min_df": 2, "max_df": 275, "min_tfidf_score": 0.0154, "max_features": 65000, "max_edges_per_verse": 28, "max_verse_freq": 200, "edge_weight_method": "min", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
118	2026-03-29T11:53:25.960237	76.9986	80.1615	False	max_edges_per_verse: 28 -> 30; min_df: 2 -> 1	3.1	{"min_df": 1, "max_df": 275, "min_tfidf_score": 0.0154, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 200, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
119	2026-03-29T11:53:28.969959	80.0219	80.1615	False	max_edges_per_verse: 28 -> 26	3.0	{"min_df": 2, "max_df": 275, "min_tfidf_score": 0.0154, "max_features": 65000, "max_edges_per_verse": 26, "max_verse_freq": 200, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
120	2026-03-29T11:53:32.079693	80.0219	80.1615	False	max_edges_per_verse: 28 -> 26	3.1	{"min_df": 2, "max_df": 275, "min_tfidf_score": 0.0154, "max_features": 65000, "max_edges_per_verse": 26, "max_verse_freq": 200, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
121	2026-03-29T11:53:35.412931	77.1548	80.1615	False	min_df: 2 -> 1	3.3	{"min_df": 1, "max_df": 275, "min_tfidf_score": 0.0154, "max_features": 65000, "max_edges_per_verse": 28, "max_verse_freq": 200, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
122	2026-03-29T11:53:38.863047	80.5883	80.5883	True	min_tfidf_score: 0.0154 -> 0.01; max_df: 275 -> 250	3.4	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 28, "max_verse_freq": 200, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
123	2026-03-29T11:53:42.207474	80.5647	80.5883	False	max_edges_per_verse: 28 -> 30	3.3	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 200, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
124	2026-03-29T11:53:45.481774	80.5883	80.5883	False	ngram_max: 2 -> 1	3.3	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 28, "max_verse_freq": 200, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 1, "norm": "l2"}
125	2026-03-29T11:53:48.305875	81.0629	81.0629	True	max_edges_per_verse: 28 -> 30; max_verse_freq: 200 -> 150	2.8	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 150, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
126	2026-03-29T11:53:51.111042	81.0930	81.0930	True	max_verse_freq: 150 -> 125; max_edges_per_verse: 30 -> 28	2.8	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 28, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
127	2026-03-29T11:53:53.426160	80.9954	81.0930	False	max_verse_freq: 125 -> 100; max_edges_per_verse: 28 -> 26	2.3	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 26, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
128	2026-03-29T11:53:55.718948	80.9954	81.0930	False	max_verse_freq: 125 -> 100; max_edges_per_verse: 28 -> 26	2.3	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 26, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
129	2026-03-29T11:53:58.364853	79.5575	81.0930	False	min_tfidf_score: 0.01 -> 0.0242; edge_weight_method: geometric_mean -> min	2.6	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.0242, "max_features": 65000, "max_edges_per_verse": 28, "max_verse_freq": 125, "edge_weight_method": "min", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
130	2026-03-29T11:54:00.927656	77.7207	81.0930	False	max_edges_per_verse: 28 -> 24; min_df: 2 -> 1	2.6	{"min_df": 1, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 24, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
131	2026-03-29T11:54:03.813303	81.2993	81.2993	True	max_edges_per_verse: 28 -> 30	2.9	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
132	2026-03-29T11:54:06.418115	74.5806	81.2993	False	edge_weight_method: geometric_mean -> harmonic_mean; norm: l2 -> l1	2.6	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 125, "edge_weight_method": "harmonic_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l1"}
133	2026-03-29T11:54:08.888652	81.0930	81.2993	False	max_edges_per_verse: 30 -> 28	2.5	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 28, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
134	2026-03-29T11:54:11.604046	81.0629	81.2993	False	max_verse_freq: 125 -> 150	2.7	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 150, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
135	2026-03-29T11:54:14.315262	81.1325	81.2993	False	max_edges_per_verse: 30 -> 32	2.7	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 32, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
136	2026-03-29T11:54:16.950145	81.1325	81.2993	False	max_edges_per_verse: 30 -> 32	2.6	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 32, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
137	2026-03-29T11:54:19.311240	80.5677	81.2993	False	max_edges_per_verse: 30 -> 24; max_df: 250 -> 200	2.4	{"min_df": 2, "max_df": 200, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 24, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
138	2026-03-29T11:54:21.970073	80.8642	81.2993	False	max_edges_per_verse: 30 -> 28; max_verse_freq: 125 -> 150	2.7	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 28, "max_verse_freq": 150, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
139	2026-03-29T11:54:24.226032	81.5102	81.5102	True	max_verse_freq: 125 -> 100	2.2	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
140	2026-03-29T11:54:26.922686	81.2993	81.5102	False	max_verse_freq: 100 -> 125	2.7	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
141	2026-03-29T11:54:28.882283	81.1637	81.5102	False	max_verse_freq: 100 -> 75	2.0	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
142	2026-03-29T11:54:31.607613	81.1325	81.5102	False	max_edges_per_verse: 30 -> 32; max_verse_freq: 100 -> 125	2.7	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 32, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
143	2026-03-29T11:54:33.952926	80.4468	81.5102	False	edge_weight_method: geometric_mean -> harmonic_mean	2.3	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "harmonic_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
144	2026-03-29T11:54:36.512542	81.4681	81.5102	False	max_edges_per_verse: 30 -> 32	2.6	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 32, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
145	2026-03-29T11:54:39.237311	81.2993	81.5102	False	max_verse_freq: 100 -> 125	2.7	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
146	2026-03-29T11:54:41.673036	81.5102	81.5102	False	max_features: 65000 -> 60000	2.4	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 60000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
147	2026-03-29T11:54:44.009882	80.3762	81.5102	False	edge_weight_method: geometric_mean -> min	2.3	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "min", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
148	2026-03-29T11:54:46.480261	81.2993	81.5102	False	max_verse_freq: 100 -> 125	2.5	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 65000, "max_edges_per_verse": 30, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": true, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
149	2026-03-29T11:54:48.934388	81.5105	81.5105	True	lemma_verb_first: True -> False; max_features: 65000 -> 80000	2.4	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
150	2026-03-29T11:54:51.347576	74.4546	81.5105	False	norm: l2 -> l1	2.4	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l1"}
151	2026-03-29T11:54:53.686215	80.5021	81.5105	False	min_tfidf_score: 0.01 -> 0.0171	2.3	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.0171, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
152	2026-03-29T11:54:56.343505	81.0763	81.5105	False	max_verse_freq: 100 -> 125; max_edges_per_verse: 30 -> 32	2.7	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 125, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
153	2026-03-29T11:54:58.550744	79.2670	81.5105	False	sublinear_tf: True -> False; edge_weight_method: geometric_mean -> harmonic_mean	2.2	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "harmonic_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": false, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
154	2026-03-29T11:55:00.845429	81.3718	81.5105	False	max_edges_per_verse: 30 -> 28	2.3	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 28, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
155	2026-03-29T11:55:02.795608	81.1141	81.5105	False	max_edges_per_verse: 30 -> 32; max_verse_freq: 100 -> 75	1.9	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
156	2026-03-29T11:55:04.995766	74.4546	81.5105	False	norm: l2 -> l1	2.2	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l1"}
157	2026-03-29T11:55:07.379817	81.4100	81.5105	False	max_edges_per_verse: 30 -> 32	2.4	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 32, "max_verse_freq": 100, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
158	2026-03-29T11:55:09.471060	81.1221	81.5105	False	max_verse_freq: 100 -> 75	2.1	{"min_df": 2, "max_df": 250, "min_tfidf_score": 0.01, "max_features": 80000, "max_edges_per_verse": 30, "max_verse_freq": 75, "edge_weight_method": "geometric_mean", "extra_stopwords": [], "min_token_length": 2, "lemma_verb_first": false, "sublinear_tf": true, "ngram_min": 1, "ngram_max": 2, "norm": "l2"}
